,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_lr,client_opt_name,client_opt_lr,round,matthews_correlation,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,1e-05,1,0.0,0.666900476881566,0.7649818994782188,9.822949778026668e-07,1.945634721778333e-06,9.633397439756664e-07,22
1,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,1e-05,2,0.0,0.6194873645560433,0.6304024070501327,9.337245501228608e-07,1.5578647207803442e-06,6.241401706574834e-07,22
2,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,1e-05,3,0.0,0.6733600843043728,0.8565050986680118,1.942621338457684e-06,3.3311182505713077e-06,1.3884969121136237e-06,22
3,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,1e-05,4,0.0,0.6221379223670668,0.641011616858569,2.766626039374387e-08,1.51013648519438e-06,1.482470224800636e-06,22
4,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,1e-05,5,0.0,0.6591678166207466,0.7870957325805318,8.036253120735637e-07,1.5272147493305965e-06,7.235894372570328e-07,22
5,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,1e-05,6,0.0,0.640950077362643,0.6292372811924327,8.920549134927569e-07,1.3597586985270027e-06,4.677037850342458e-07,22
6,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,1e-05,7,0.0,0.6271551565359567,0.5814527999271046,5.252666142041562e-07,9.584161944076186e-07,4.331495802034624e-07,22
7,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,1e-05,8,0.0,0.6385352957339687,0.734581658244133,1.1117842859675875e-06,1.3167256156521034e-06,2.049413865279348e-07,22
8,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,1e-05,9,0.0,0.6371193109577848,0.6569702180949124,1.238194499819656e-06,1.2508654663179186e-06,1.2671000249042663e-08,22
9,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,1e-05,10,0.0,0.623555752157255,0.5479496584697203,4.6018044486118015e-08,8.215765205932257e-07,7.755584761071077e-07,22
10,roberta-base,glue,cola,2,50,5,1.0,8,1,1000,False,0.0,,Adagrad,0.0001,SGD,1e-05,11,0.0,0.6155282215762684,0.47015510418198325,1.072754685083055e-08,8.518995855411049e-07,8.411720386902743e-07,22
