,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,1,0.5270758122743683,0.6936836174556187,0.7196497326943933,1.2555697139760014e-06,1.92749894267763e-06,6.719292855450476e-07,41
1,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,2,0.5270758122743683,0.6936833909579686,0.6740807671099901,5.4939253146812916e-08,1.0635579172912912e-07,5.141653858231621e-08,32
2,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,3,0.5270758122743683,0.6936830367360797,0.6990189252830133,1.1826834906969452e-06,1.3110054624121403e-06,1.283219575043404e-07,41
3,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,4,0.5270758122743683,0.6936826586723328,0.6882191617314408,6.638993568230944e-07,6.779654881938768e-07,1.406611893628451e-08,41
4,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,5,0.5270758122743683,0.6936820030212403,0.7160435350929818,1.4531327678923844e-06,2.0110780951654306e-06,5.579453272730461e-07,41
5,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,6,0.5270758122743683,0.6936815074511937,0.6735000494867563,6.848933509218114e-08,1.19460139558214e-07,5.097080446603286e-08,32
6,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,7,0.5270758122743683,0.693680887562888,0.6999889545324373,1.127570044445747e-06,1.280878109355399e-06,1.5330803648794245e-07,41
7,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,8,0.5270758122743683,0.693680248941694,0.692583573155287,7.297323918464826e-07,7.642973400834308e-07,3.456494823694811e-08,41
8,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,9,0.5270758122743683,0.693679552418845,0.694038258529291,1.4962696468501235e-06,1.591338218531746e-06,9.506856457619506e-08,41
9,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,10,0.5270758122743683,0.6936787724494934,0.6959641197832619,5.721528850699542e-07,6.597705919375585e-07,8.761768555132221e-08,41
10,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,11,0.5270758122743683,0.6936779482024057,0.6996498887131855,1.2854420674557332e-06,1.4327270037028939e-06,1.472849646688701e-07,41
11,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,12,0.5270758122743683,0.6936771443911961,0.6883574543929682,7.093487397469289e-07,7.240591344270797e-07,1.4710375140225551e-08,41
12,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,13,0.5270758122743683,0.6936764887401036,0.6730357065796853,3.4767040801853e-08,6.757279891189683e-08,3.2805758110043826e-08,32
13,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,14,0.5270758122743683,0.6936755912644522,0.7136223583686643,1.4293184449343244e-06,1.9276078546681674e-06,4.982893528904242e-07,41
14,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,15,0.5270758122743683,0.6936748896326338,0.6723221484571695,2.0960381874601808e-08,6.864551949092856e-08,4.7685137616326756e-08,32
15,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,16,0.5270758122743683,0.6936738933835711,0.7173434682008697,1.295942411161377e-06,1.9276965304015903e-06,6.31754176083632e-07,41
16,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,17,0.5270758122743683,0.6936728886195591,0.6955682914431502,1.263715034838242e-06,1.3731968238062109e-06,1.094817889679689e-07,41
17,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,18,0.5270758122743683,0.6936718719346183,0.6942891612285521,7.439364821948402e-07,7.960862831168924e-07,5.2149776053056485e-08,41
18,roberta-base,glue,rte,2,10,5,1.0,8,1,250,False,0.0,,SGD,0.9,0.001,SGD,1e-05,19,0.5270758122743683,0.6936709931918553,0.6762698817998171,3.569518369772595e-08,5.051532525612856e-08,1.4820140670224191e-08,32
