,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,1,0.4908256880733945,0.705552429234216,0.6110270930623467,0.0010277529945597053,0.0010400653118267655,1.2312351827858947e-05,88
1,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,2,0.4908256880733945,0.6946628569462977,0.6243664814667269,0.0013826878275722265,0.0017112487694248557,0.00032856088364496827,88
2,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,3,0.5091743119266054,0.6931615909305188,0.621759698506106,0.0009994902648031712,0.0010312553495168686,3.1765132007421926e-05,88
3,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,4,0.5091743119266054,0.6942779350718227,0.6197004082528028,0.0011395284673199058,0.0011566367466002703,1.710833385004662e-05,88
4,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,5,0.5091743119266054,0.6931785459912151,0.572537624835968,0.001845057588070631,0.0019487064564600587,0.00010364889749325812,88
5,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,6,0.5091743119266054,0.719714715940143,0.5560419833118265,0.0008593500824645162,0.0016622546827420592,0.0008029046002775431,88
6,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,7,0.5091743119266054,0.748772282119191,0.6397766555405476,0.0010372683173045516,0.0012426876928657293,0.00020541939011309296,88
7,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,8,0.5091743119266054,0.7125383199901756,0.6559251458976757,0.0011167582124471664,0.0016729066846892238,0.0005561484722420573,88
8,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,9,0.5091743119266054,0.6972686194498604,0.5427958455444737,0.0014240741729736328,0.0014917728258296847,6.769860920030624e-05,88
9,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,10,0.5091743119266054,0.6924462203585774,0.5243464290079746,0.0017784851370379329,0.001837521092966199,5.903598867007531e-05,88
10,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,11,0.5091743119266054,0.7247933999660912,0.5459047685800629,0.0010114233009517193,0.0013565459521487355,0.0003451226220931858,88
11,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,12,0.5114678899082569,0.6878890406101121,0.6187440332363952,0.001166289090178907,0.0022860735189169645,0.0011197844287380576,88
12,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,13,0.4908256880733945,0.6918583556052742,0.4991321707483043,0.002301818924024701,0.002543637529015541,0.00024181850312743336,88
13,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,14,0.5963302752293578,0.6838146847322446,0.5552011559463359,0.0015677320770919323,0.0019083466613665223,0.0003406145260669291,88
14,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,15,0.6284403669724771,0.6799892701140238,0.5226943842558699,0.0018250936409458518,0.0018773706397041678,5.227702058618888e-05,88
15,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,16,0.5091743119266054,0.7245599504457702,0.4755838745358315,0.0018217579927295446,0.0021594325080513954,0.0003376745153218508,88
16,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,17,0.5091743119266054,0.729623720186566,0.53522340035574,0.0016468167304992676,0.0018889805069193244,0.00024216373276431113,88
17,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,18,0.5091743119266054,0.677060828843248,0.5201591876504773,0.0017130023334175348,0.0019534446764737368,0.00024044228484854102,88
18,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,19,0.4908256880733945,0.6613680813290658,0.5245877575298602,0.0014922281261533499,0.0017891923198476434,0.0002969641936942935,88
19,roberta-base,glue,sst2,2,100,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.0001,20,0.4919724770642202,0.6503940760542494,0.435905533614145,0.0018939434085041285,0.0023177305702120066,0.00042378719081170857,88
