,checkpoint,ds_path,ds_name,num_labels,num_clients,clients_per_round,alpha,batch_size,local_epochs,total_rounds,fda,theta,extras,server_opt_name,server_opt_momentum,server_opt_lr,client_opt_name,client_opt_lr,round,accuracy,f1,testing_loss,training_loss,variance,avg_norm_sq_drifts,norm_sq_avg_drift,round_steps
0,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,1,0.6838235294117647,0.8122270742358079,0.6272740346543929,0.4935700291842223,0.008833613246679306,0.013335262425243855,0.004501648712903261,50
1,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,2,0.6838235294117647,0.8122270742358079,0.8098665789938441,0.45144578443467615,0.009183576330542564,0.010196112096309662,0.0010125356493517756,50
2,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,3,0.6838235294117647,0.8122270742358079,0.913057338227244,0.445867691129446,0.04146106168627739,0.047162074595689774,0.005701012443751097,50
3,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,4,0.6838235294117647,0.8122270742358079,0.6255248481152105,0.4270856643021107,0.03873329609632492,0.04557567834854126,0.006842381786555052,50
4,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,5,0.3161764705882353,0.0,0.8572879457006267,0.41133575808256867,0.005267127882689238,0.005609709303826094,0.0003425815375521779,50
5,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,6,0.3161764705882353,0.0,0.8569532375709683,0.4173690942823887,0.0064855217933654785,0.00959981419146061,0.0031142921652644873,50
6,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,7,0.6838235294117647,0.8122270742358079,0.6449473675559548,0.40398282718658446,0.007650479674339294,0.010718992911279202,0.0030685130041092634,50
7,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,8,0.6838235294117647,0.8122270742358079,0.874129926895394,0.38852177871763705,0.006810753606259823,0.007538917940109968,0.0007281644502654672,50
8,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,9,0.6936274509803921,0.8169838945827232,0.7393555861769938,0.3899084517173469,0.0053740497678518295,0.007127024233341217,0.0017529746983200312,50
9,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,10,0.6225490196078431,0.7240143369175627,0.6395735980248919,0.37422952201589943,0.0050138747319579124,0.005841200239956379,0.0008273255662061274,50
10,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,11,0.6887254901960784,0.7829059829059829,0.6170389623034234,0.3747760255225002,0.004255594220012426,0.005043046548962593,0.0007874522125348449,50
11,roberta-base,glue,mrpc,2,10,10,1.0,8,1,200,False,0.0,,SGD,0.9,1.0,SGD,0.001,12,0.7083333333333334,0.8210526315789474,0.5896905944043515,0.378624478649348,0.003959314897656441,0.0047518969513475895,0.0007925819954834878,50
